id,date_time,address,lon,lat,Weather,road_surface,traffic_control_device,intersection_type,traffic_way_desc,collision_manner,num_involved_vehicles,vehicle1_configuration,driver1_contrib1,driver1_contrib2,vehicle2_configuration,driver2_contrib1,driver2_contrib2,vehicle3_configuration,driver3_contrib1,driver3_contrib2,vehicle4_configuration,driver4_contrib1,driver4_contrib2,vehicle5_configuration,driver5_contrib1,driver5_contrib2,vehicle6_configuration,driver6_contrib1,driver6_contrib2,vehicle7_configuration,driver7_contrib1,driver7_contrib2,Bicycle,Pedestrian,non_mv,non_motorist_location,non_motorist_action,non_motorist_type,manner_of_non_motorist_collision,Injury,Multiple,Gender1,Age1,Severity1,Hospital1,Gender2,Age2,Severity2,Hospital2,Gender3,Age3,Severity3,Hospital3,Gender4,Age4,Severity4,Hospital4,Gender5,Age5,Severity5,Hospital5,city_vehicle,Notes
2079,10/21/2013 04:34:00 PM,"32 CLARENDON AVENUE, Somerville, MA",-71.1286745,42.4025745,1,1,1,1,4,5,2,10,3,8,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2080,10/22/2013 07:54:00 AM,"130 SUMMER STREET, Somerville, MA",-71.1040791,42.3855264,1,1,1,1,2,2,2,1,5,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2081,10/23/2013 06:11:00 PM," COLLEGE AVENUE and MORRISON AVENUE, Somerville, MA",-71.1214296,42.3979434,1,1,3,3,1,2,2,1,19,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,0,49,3,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2082,10/23/2013 05:37:00 AM,"216 MCGRATH HIGHWAY, Somerville, MA",-71.0887457,42.3767344,1,1,1,1,1,3,1,1,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,1,,5a,1,NA,1,16,3,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2083,10/24/2013 06:58:00 AM," BEACON STREET and WASHINGTON STREET, Somerville, MA",-71.106382,42.3782892,,,,,,,1,1,6,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,,2,1,NA,,26,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2084,10/24/2013 09:57:00 AM," PRESCOTT STREET and HIGHLAND AVENUE, Somerville, MA",-71.0978014,42.3865229,1,1,2,3,1,3,2,1,3,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2085,10/25/2013 08:44:00 AM," BROADWAY and MAIN STREET, Somerville, MA",-71.0975984,42.3947314,2,1,3,2,1,3,2,2,3,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2086,10/26/2013 03:54:00 PM," MEDFORD STREET and WALNUT STREET, Somerville, MA",-71.0937489,42.3857992,1,1,3,2,4,6,2,NA,99,NA,1,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2087,10/27/2013 02:00:00 AM,"400 SOMERVILLE AVENUE, Somerville, MA",-71.1015967,42.3807302,2,1,1,1,1,3,3,1,2,10,1,1,,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2088,10/27/2013 02:10:00 AM,"38 DANE STREET, Somerville, MA",-71.1042738,42.3806498,2,1,1,1,1,3,2,1,2,99,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2089,10/27/2013 01:52:00 PM," WEBSTER AVENUE and COLUMBIA STREET, Somerville, MA",-71.0952351,42.3758647,2,1,2,3,1,3,2,1,1,NA,1,4,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2090,10/27/2013 05:09:00 PM," COLUMBUS AVENUE and BONNER AVENUE, Somerville, MA",-71.0935999,42.3807138,1,1,1,3,1,2,2,2,10,7,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,1,55,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2091,10/28/2013 08:56:00 AM," WASHINGTON STREET and WEBSTER AVENUE, Somerville, MA",-71.0964021,42.3796323,1,1,3,2,1,4,2,NA,99,NA,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2092,10/29/2013 12:05:00 PM," Rte 16 W and ALEWIFE BROOK PARKWAY, Somerville, MA",-71.1413056,42.3972212,1,1,,1,1,2,2,2,1,NA,1,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2093,10/30/2013 07:18:00 PM,"REVOLUTION DRIVE, Somerville, MA",-71.0808,42.3905269,1,1,1,1,3,3,2,1,1,NA,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2094,10/31/2013 12:58:00 AM,"BROADWAY and BOSTON AVENUE, Somerville, MA",-71.111491,42.399676,1,1,3,2,1,3,2,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2095,10/31/2013 11:22:00 AM,"SUMMER STREET and CHURCH STREET, Somerville, MA",-71.0993429,42.3832593,2,1,1,2,1,4,2,2,1,NA,,9,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,
2096,10/31/2013 05:49:00 PM,"26 TEMPLE STREET, Somerville, MA",-71.0929289,42.393522,3,2,3,1,1,2,3,1,99,NA,1,1,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2097,11/01/2013 09:00:00 AM,"Sycamore St and Highland Ave, Somerville, MA",-71.1019077,42.387909,23,2,1,3,4,3,1,1,99,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,,1,1,NA,1,75,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2098,11/01/2013 12:02:00 PM,"216 College Ave, Somerville, MA",-71.1173888,42.4058935,23,2,2,3,1,3,1,NA,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,5a,1,NA,0,20,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2099,11/02/2013 09:48:00 AM,"158 Highland Ave, Somerville, MA",-71.1038226,42.3885396,1,1,3,2,1,3,2,2,99,NA,1,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2100,11/05/2013 06:25:00 AM,"Central St and Summer St, Somerville, MA",-71.1050912,42.3860322,1,1,3,2,1,3,2,1,1,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,1,55,4,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2101,11/05/2013 10:44:00 AM,"Harrison St and Ivaloo St, Somerville, MA",-71.1083248,42.3816706,1,1,2,4,1,1,1,7,99,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,,Overhead electric wires,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2102,11/05/2013 07:40:00 PM,"Broadway and Willow Ave, Somerville, MA",-71.1127004,42.4001,1,1,3,2,1,5,2,1,1,NA,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,
2103,11/05/2013 07:53:00 PM,"Paulina St and Holland St, Somerville, MA",-71.1252368,42.3998502,1,1,1,3,1,1,1,2,4,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,2,,2,1,NA,0,32,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2104,11/07/2013 01:18:00 PM,"Somerville Ave and Loring St, Somerville, MA",-71.1041532,42.3827009,3,2,1,3,1,1,1,6,4,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,2,1,NA,1,33,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2105,11/09/2013 07:45:00 PM,"226 Pearl St, Somerville, MA",-71.093987,42.387431,1,1,1,1,1,4,5,2,9,11,1,1,,1,1,NA,1,1,NA,2,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2106,11/10/2013 10:00:00 PM,"201 Willow Ave, Somerville, MA",-71.1141142,42.3973541,1,1,,1,1,4,1,NA,99,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,7,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2107,11/11/2013 08:00:00 PM,"Cherry St and Summer St, Somerville, MA",-71.1149866,42.3914194,1,1,2,2,1,3,1,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,5,1,NA,0,28,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2108,11/12/2013 03:45:00 PM,"40 Holland St, Somerville, MA",-71.1236271,42.3975004,2,1,1,1,1,3,2,NA,4,NA,,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2109,11/12/2013 05:40:00 PM,"Washington St and Hawkins St, Somerville, MA",-71.0979887,42.3794877,1,1,6,3,1,2,2,1,1,NA,1,10,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2110,11/14/2013 08:29:00 AM,"103 College Ave, Somerville, MA",-71.1184969,42.3994253,1,1,1,1,1,2,2,NA,19,NA,2,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,
2111,11/14/2013 03:41:00 PM,"148 Highland Ave, Somerville, MA",-71.1030961,42.388151,2,1,1,1,1,3,2,1,1,NA,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2112,11/14/2013 04:50:00 PM,"99 Holland St, Somerville, MA",-71.1246194,42.3990907,1,1,1,1,1,2,2,1,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,0,22,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2113,11/14/2013 11:15:00 AM,"689 Somerville Ave, Somerville, MA",-71.1129319,42.3854236,1,1,1,1,1,1,1,1,4,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,2,1,NA,0,41,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2114,11/15/2013 03:49:00 PM,"13 Cutter St, Somerville, MA",-71.083977,42.386985,1,1,1,1,4,1,1,1,10,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,,Exterior wall of residence; fence,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2115,11/15/2013 08:00:00 AM,"157 Beacon St, Somerville, MA",-71.1072828,42.3793216,,,,,,,2,1,1,NA,97,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,10,2,,3,1,NA,0,,4,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2116,11/16/2013 04:49:00 PM,"Fellsway and Grand Union Blvd, Somerville, MA",-71.0845567,42.3976274,,,,,,,3,1,5,NA,1,1,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,1,31,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2117,11/16/2013 06:30:00 PM,"Summer St and Cutter Ave, Somerville, MA",-71.1206131,42.3940936,1,1,3,3,4,2,3,1,14,17,1,1,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,1,57,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2118,11/18/2013 07:58:00 AM,"Broadway and Fellsway W, Somerville, MA",-71.0903539,42.390614,23,2,25,2,3,3,2,1,1,NA,2,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2119,11/18/2013 11:53:00 AM,"176 Tremont St, Somerville, MA",-71.0957363,42.3751736,1,1,1,1,4,4,2,1,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2120,11/18/2013 07:35:00 AM,"181 Washington St, Somerville, MA",-71.0910397,42.3800532,23,2,1,1,2,3,1,NA,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,5a,1,NA,1,16,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2121,11/19/2013 08:59:00 AM,"605 Broadway, Somerville, MA",-71.108667,42.398939,1,1,1,1,2,2,2,1,1,NA,1,97,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,2,1,63,4,0,1,41,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2122,11/19/2013 01:15:00 PM,"Latin Way and Professor's Row, Somerville, MA",-71.1203151,42.4061406,2,1,2,3,1,3,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,5a,1,NA,1,20,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2123,11/19/2013 07:00:00 PM,"Somerville Ave and Kent St, Somerville, MA",-71.1097087,42.3839475,1,1,1,3,,5,1,1,99,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,2,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2124,11/20/2013 07:26:00 AM,"Farragut Ave and Hooker Ave, Somerville, MA",-71.1320764,42.4029427,1,1,2,3,1,3,2,1,3,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2125,11/21/2013 01:07:00 PM,"Prospect St and Somerville Ave, Somerville, MA",-71.0941078,42.3791063,1,1,3,2,1,4,2,2,1,NA,10,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2126,11/21/2013 01:07:00 PM,"Broadway and McGrath Hwy, Somerville, MA",-71.0880963,42.3897397,1,1,3,2,2,3,1,2,NA,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,Electric Wheelchair,5,1,NA,1,73,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2127,11/21/2013 02:00:00 PM,"Washington St and Florence St, Somerville, MA",-71.0830775,42.38179,1,1,1,1,1,1,1,2,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,6,1,NA,1,74,4,0,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2128,11/23/2013 05:53:00 AM,"Walnut St and Gilman St, Somerville, MA",-71.093397,42.3867133,1,1,1,3,4,2,4,1,10,NA,1,1,,1,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,0,28,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2129,11/23/2013 07:58:00 PM,"Medford St and Lowell St, Somerville, MA",-71.1036591,42.396406,1,1,3,3,1,2,2,NA,1,NA,,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2130,11/24/2013 12:55:00 PM,"REVOLUTION DRIVE, Somerville, MA",-71.0808,42.3905269,1,1,1,3,3,3,2,1,4,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2131,11/24/2013 10:24:00 PM,"19 Adams St, Somerville, MA",-71.1006347,42.394016,1,1,1,1,4,4,3,1,99,NA,,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2132,11/24/2013 01:24:00 PM,"30 College Ave, Somerville, MA",-71.1220665,42.3974028,1,1,1,1,1,4,1,2,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,4,2,,3,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2133,11/25/2013 06:03:00 AM,"Highland Ave and Walnut St, Somerville, MA",-71.0941672,42.3851419,1,1,3,2,1,5,2,1,1,NA,2,3,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2134,11/25/2013 07:45:00 AM,"Banks St and Elm St, Somerville, MA",-71.1183216,42.3909161,1,1,2,3,4,4,2,6,NA,NA,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,
2135,11/25/2013 09:00:00 AM,"Curtis St and Curtis Ave, Somerville, MA",-71.1245225,42.4074307,1,1,2,3,1,3,2,6,1,NA,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,
2136,11/25/2013 09:02:00 AM,"Broadway and Main St, Somerville, MA",-71.0975984,42.3947314,1,1,3,2,2,2,2,2,99,NA,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2137,11/25/2013 11:48:00 AM,"Broadway and Cross St, Somerville, MA",-71.0859942,42.3886405,1,1,3,2,3,2,2,1,24,NA,2,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,4,0,87,4,0,1,43,4,0,1,51,4,0,1,44,4,0,NA,NA,NA,NA,0,
2138,11/25/2013 12:00:00 PM,"Powder House Blvd and Powder House Rotary, Somerville, MA",-71.0994968,42.3875968,2,1,3,7,1,3,2,NA,4,NA,,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,1,67,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2139,11/25/2013 08:13:00 PM,"Myrtle St and McGrath Hwy, Somerville, MA",-71.0902338,42.3820569,1,1,3,4,1,4,2,1,1,NA,2,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2140,11/25/2013 10:46:00 PM,"Elm St and Cedar St, Somerville, MA",-71.115425,42.3879583,1,1,3,2,1,2,2,2,19,10,1,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2141,11/26/2013 10:00:00 AM,"Broadway and Packard Ave, Somerville, MA",-71.1249528,42.4022912,,,,,,,2,1,1,NA,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,3,1,61,3,1,0,56,3,1,0,79,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,
2142,11/27/2013 02:20:00 PM,"Harding St and South St, Somerville, MA",-71.0902116,42.3743491,3,2,2,3,4,3,2,1,1,NA,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,0,67,3,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2143,11/28/2013 12:42:00 AM,"Boston Ave and Broadway, Somerville, MA",-71.111491,42.399676,2,1,3,1,1,1,2,1,NA,NA,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,NA,0,36,4,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2144,11/28/2013 11:09:00 PM,"Laurel St and Laurel Terr, Somerville, MA",-71.1045497,42.3842459,1,1,1,3,4,2,3,1,1,NA,2,1,,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2145,11/28/2013 01:05:00 PM,"25 Illinois Ave, Somerville, MA",-71.0826761,42.3882786,1,1,1,1,4,3,1,NA,1,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,1,,5,1,NA,1,9,2,1,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2146,11/29/2013 10:28:00 PM,"Temple St and Broadway, Somerville, MA",-71.0934064,42.3925566,1,1,3,3,2,2,2,1,1,NA,1,14,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2147,11/30/2013 01:48:00 AM,"28 Burnham St, Somerville, MA",-71.1213523,42.4022535,1,1,1,1,1,5,2,2,20,NA,2,1,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,0,NA,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,
2148,12/01/2013 09:09:00 AM,"Broadway and Warner St, Somerville, MA",-71.116275,42.401082,2,2,4,7,4,3,2,2,4,NA,2,99,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,,,,1,5,0,56,4,1,0,65,4,1,0,57,4,1,0,68,4,1,0,3,4,1,0,Powder House Rotary
