"STATION","NAME","DATE","PRCP","SNOW","SNWD","WESD","WESF"
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-10","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-11","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-13","0.10","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-14","0.11","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-15","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-23","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-24","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-25","0.74","5.7","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-26","0.19","2.3","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-27","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-10-31","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-01","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-02","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-10","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-11","0.33","1.1","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-12","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-13","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-14","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-15","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-23","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-24","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-25","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-26","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-27","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-11-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-01","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-02","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-10","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-11","0.03","0.4","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-13","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-14","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-15","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-19","0.06","1.5","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-20","0.04","0.7","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-21","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-22","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-23","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-24","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-25","0.28","4.7","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-26","0.00","0.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-27","0.00","0.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-28","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-29","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-30","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2012-12-31","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-01","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-02","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-03","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-04","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-05","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-06","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-07","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-08","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-09","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-10","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-11","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-12","0.00","0.1","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-13","0.00","0.1","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-14","0.00","0.1","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-15","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-16","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-23","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-24","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-25","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-26","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-27","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-29","0.22","4.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-30","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-01-31","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-01","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-02","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-10","0.00","0.1","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-11","0.01","0.2","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-13","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-14","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-15","0.10","2.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-16","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-21","0.40","3.9","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-22","0.08","0.8","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-23","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-24","0.12","2.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-25","0.31","5.6","9",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-26","0.00","0.0","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-27","0.06","0.7","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-02-28","0.00","0.0","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-01","0.00","0.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-02","0.00","0.0","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-03","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-05","0.17","3.4","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-06","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-09","0.16","1.3","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-10","0.31","3.6","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-11","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-12","0.26","3.2","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-13","0.01","0.3","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-14","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-15","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-22","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-23","0.55","7.2","7",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-24","0.34","3.6","7",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-25","0.01","0.1","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-26","0.00","0.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-27","0.00","0.0","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-03-31","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-01","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-02","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-03","0.48","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-09","0.24","3.8","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-10","0.13","3.5","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-11","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-13","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-14","0.12","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-15","0.16","1.6","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-16","1.15","16.1","13",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-17","0.09","0.2","7",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-18","0.38","5.7","8",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-19","0.00","0.0","4",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-20","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-23","0.84","7.9","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-24","0.05","0.9","2",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-25","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-26","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-27","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-04-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-01","0.68","2.4","3",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-02","0.63","8.4","6",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-03","0.00","0.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-08","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-09","0.48","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-10","0.15","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-13","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-15","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-17","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-20","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-21","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-05-30","0.36","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-05","0.26","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-06","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-10","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-11","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-12","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-14","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-23","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-24","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-26","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-27","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-06-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-11","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-12","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-13","0.15","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-14","0.05","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-15","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-16","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-23","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-25","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-26","0.76","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-27","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-28","0.41","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-29","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-30","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-07-31","0.10","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-01","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-02","0.04","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-04","0.17","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-06","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-07","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-11","0.04","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-19","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-22","0.13","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-23","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-24","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-27","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-28","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-08-31","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-01","0.01","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-02","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-04","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-05","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-06","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-07","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-08","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-09","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-10","1.70",,,,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-11","0.83","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-12","5.87","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-13","3.51","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-14","0.09","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-15","0.05","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-16","1.42","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-17","0.04","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-18","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-19","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-20","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-21","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-22","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-23","0.52","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-24","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-25","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-26","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-27","0.02","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-28","0.36","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-29","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-09-30","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-01","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-02","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-03","0.00","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-04","0.68","1.0","1",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-05","0.03","0.0","0",,
"US1COBO0067","BOULDER 4.7 E, CO US","2013-10-06","0.00","0.0","0",,
